x,y,m
-42.01968,-22.958,-51.435035284775815
-42.01968,-22.954,-28.64164561996128
-42.01968,-22.95,-46.72109519584896
-42.01968,-22.945999999999998,-71.97340490038819
-42.01968,-22.942,-101.45980203052042
-42.01968,-22.938,-102.00812633072712
-42.01968,-22.934,-64.40641164148408
-42.01968,-22.93,6.614471859272695
-42.01892,-22.97,-84.6620884416535
-42.01892,-22.965999999999998,-143.95096035800321
-42.01892,-22.962,-113.60107745745827
-42.01892,-22.958,-41.198539342364896
-42.01892,-22.954,-16.06211758660129
-42.01892,-22.95,-35.70657232581592
-42.01892,-22.945999999999998,-63.633162757328904
-42.01892,-22.942,-95.53928596180947
-42.01892,-22.938,-107.22112014723776
-42.01892,-22.934,-80.19197473754198
-42.01892,-22.93,-8.526874823511934
-42.01816,-22.97,-91.22968407809962
-42.01816,-22.965999999999998,-152.00963065588488
-42.01816,-22.962,-117.56791308853327
-42.01816,-22.958,-32.13184154539367
-42.01816,-22.954,-3.568279463123444
-42.01816,-22.95,-23.918701630078207
-42.01816,-22.945999999999998,-54.75476445538728
-42.01816,-22.942,-88.79631578435796
-42.01816,-22.938,-111.34424178011008
-42.01816,-22.934,-93.66992984699301
-42.01816,-22.93,-24.457977232921777
-42.0174,-22.97,-98.44883537158469
-42.0174,-22.965999999999998,-160.9964773746931
-42.0174,-22.962,-125.96947648665123
-42.0174,-22.958,-24.930975744386267
-42.0174,-22.954,8.326013382384849
-42.0174,-22.95,-11.65715611631195
-42.0174,-22.945999999999998,-45.256251867698516
-42.0174,-22.942,-81.40498545806511
-42.0174,-22.938,-113.82291602270124
-42.0174,-22.934,-103.18667041678907
-42.0174,-22.93,-40.4334876903797
-42.01664,-22.97,-105.99395131218178
-42.01664,-22.965999999999998,-170.4266254277873
-42.01664,-22.962,-138.34133948878986
-42.01664,-22.958,-20.663379452347975
-42.01664,-22.954,18.95795798540487
-42.01664,-22.95,0.8345852556067792
-42.01664,-22.945999999999998,-35.11207794820237
-42.01664,-22.942,-73.56729389190512
-42.01664,-22.938,-114.24427798946887
-42.01664,-22.934,-109.32479656068195
-42.01664,-22.93,-56.11249070327075
-42.01588,-22.97,-113.51042143926682
-42.01588,-22.965999999999998,-179.9115588675397
-42.01588,-22.962,-154.43649579645717
-42.01588,-22.958,-20.802941197678628
-42.01588,-22.954,27.684323345158617
-42.01588,-22.95,13.355008516842716
-42.01588,-22.945999999999998,-24.377619187293323
-42.01588,-22.942,-65.46466017656189
-42.01588,-22.938,-112.59307649737646
-42.01588,-22.934,-113.56664633074219
-42.01588,-22.93,-71.33095589842335
-42.015119999999996,-22.97,-120.6860431667576
-42.015119999999996,-22.965999999999998,-189.048965387664
-42.015119999999996,-22.962,-173.45261931982364
-42.015119999999996,-22.958,-27.056200366425596
-42.015119999999996,-22.954,33.85079361572212
-42.015119999999996,-22.95,25.706203781029636
-42.015119999999996,-22.945999999999998,-13.122047942223684
-42.015119999999996,-22.942,-57.30205315756202
-42.015119999999996,-22.938,-109.21746558674302
-42.015119999999996,-22.934,-116.6470709192708
-42.015119999999996,-22.93,-85.81946322497635
-42.014359999999996,-22.97,-127.19335440203034
-42.014359999999996,-22.965999999999998,-197.41678419030887
-42.014359999999996,-22.962,-194.07261389922675
-42.014359999999996,-22.958,-40.38604355743665
-42.014359999999996,-22.954,36.920026668947166
-42.014359999999996,-22.95,37.65269393346258
-42.014359999999996,-22.945999999999998,-1.4379176931327484
-42.014359999999996,-22.942,-49.30832234476755
-42.014359999999996,-22.938,-104.55933950788986
-42.014359999999996,-22.934,-118.86505907597774
-42.014359999999996,-22.93,-99.11592712694912
-42.0136,-22.97,-132.6067547363151
-42.0136,-22.965999999999998,-204.61258649119952
-42.0136,-22.962,-214.60190621528685
-42.0136,-22.958,-60.08506350836365
-42.0136,-22.954,36.466252999727516
-42.0136,-22.95,48.87724955853348
-42.0136,-22.945999999999998,10.432040649518274
-42.0136,-22.942,-41.730240079142966
-42.0136,-22.938,-99.01148746375868
-42.0136,-22.934,-120.3247662462338
-42.0136,-22.93,-110.59390509539509
-42.01284,-22.97,-136.35840480087583
-42.01284,-22.965999999999998,-210.18275862774328
-42.01284,-22.962,-233.25844418349305
-42.01284,-22.958,-84.63383310099728
-42.01284,-22.954,31.97105287025198
-42.01284,-22.95,58.96326428066604
-42.01284,-22.945999999999998,22.13151153059083
-42.01284,-22.942,-34.70115071240534
-42.01284,-22.938,-92.95409279829687
-42.01284,-22.934,-121.05148634120337
-42.01284,-22.93,-119.58440031465753
-42.01208,-22.97,-137.97932438350998
-42.01208,-22.965999999999998,-213.6237091599936
-42.01208,-22.962,-248.6731377434227
-42.01208,-22.958,-112.40736121886282
-42.01208,-22.954,23.02582624914432
-42.01208,-22.95,67.44271260527479
-42.01208,-22.945999999999998,33.206796584910464
-42.01208,-22.942,-28.116884213224647
-42.01208,-22.938,-86.76270644237607
-42.01208,-22.934,-121.0709913339478
-42.01208,-22.93,-125.52803680664117
-42.01132,-22.97,-137.51771848873665
-42.01132,-22.965999999999998,-214.39850684576456
-42.01132,-22.962,-260.38633363771163
-42.01132,-22.958,-141.8472571667895
-42.01132,-22.954,9.537466767748846
-42.01132,-22.95,73.82439449688026
-42.01132,-22.945999999999998,43.01415715080052
-42.01132,-22.942,-21.862176262816615
-42.01132,-22.938,-80.74633427029943
-42.01132,-22.934,-120.45606594449278
-42.01132,-22.93,-128.62555757636844
-42.01056,-22.97,-135.41344078795183
-42.01056,-22.965999999999998,-212.43509350225355
-42.01056,-22.962,-268.6437774173461
-42.01056,-22.958,-171.4166612634142
-42.01056,-22.954,-8.242188981834119
-42.01056,-22.95,77.6257082721995
-42.01056,-22.945999999999998,50.958488847183304
-42.01056,-22.942,-15.956039602304191
-42.01056,-22.938,-75.10219572030262
-42.01056,-22.934,-119.28370173722234
-42.01056,-22.93,-129.82804482832154
-42.0098,-22.97,-132.1220130648166
-42.0098,-22.965999999999998,-208.41077298669484
-42.0098,-22.962,-273.92794468903253
-42.0098,-22.958,-199.57838226577633
-42.0098,-22.954,-30.0777633719064
-42.0098,-22.95,78.38792652546978
-42.0098,-22.945999999999998,56.954885045708885
-42.0098,-22.942,-10.460042342855042
-42.0098,-22.938,-69.89153285570906
-42.0098,-22.934,-117.52866263320394
-42.0098,-22.93,-129.76340204295747
-42.00904,-22.97,-128.04120449471978
-42.00904,-22.965999999999998,-203.09107805846023
-42.00904,-22.962,-276.7668454345985
-42.00904,-22.958,-225.1549591688376
-42.00904,-22.954,-55.55563004252558
-42.00904,-22.95,75.6758418175641
-42.00904,-22.945999999999998,61.30048898130421
-42.00904,-22.942,-5.405355187471922
-42.00904,-22.938,-65.06612736007348
-42.00904,-22.934,-115.00936316375544
-42.00904,-22.93,-128.58945808208435
-42.00828,-22.97,-123.69241772477564
-42.00828,-22.965999999999998,-196.98695662551015
-42.00828,-22.962,-277.61089185393877
-42.00828,-22.958,-247.51573509527043
-42.00828,-22.954,-83.54203477536502
-42.00828,-22.95,69.33732215515916
-42.00828,-22.945999999999998,64.3407114209697
-42.00828,-22.942,-0.8097443186805157
-42.00828,-22.938,-60.55772005041253
-42.00828,-22.934,-111.55085396753128
-42.00828,-22.93,-126.63036600094158
-42.00752,-22.97,-119.55547049762512
-42.00752,-22.965999999999998,-190.38480941748784
-42.00752,-22.962,-276.79683928648564
-42.00752,-22.958,-266.2765512389321
-42.00752,-22.954,-112.24563679891274
-42.00752,-22.95,59.80662997584134
-42.00752,-22.945999999999998,66.34946759041824
-42.00752,-22.942,3.287397672601056
-42.00752,-22.938,-56.27831431330545
-42.00752,-22.934,-107.2290000041575
-42.00752,-22.93,-124.17037611221419
-42.00676,-22.97,-115.63914402576968
-42.00676,-22.965999999999998,-183.39185772220202
-42.00676,-22.962,-274.5455039472383
-42.00676,-22.958,-281.00865191821845
-42.00676,-22.954,-139.39950658244496
-42.00676,-22.95,47.80685082245587
-42.00676,-22.945999999999998,67.49917584360364
-42.00676,-22.942,6.862355545376204
-42.00676,-22.938,-52.15456170307237
-42.00676,-22.934,-102.3582617462769
-42.00676,-22.93,-121.28605366450681
-42.006,-22.97,-111.72754864936235
-42.006,-22.965999999999998,-176.0017105304991
-42.006,-22.962,-270.9900337575439
-42.006,-22.958,-291.5451111729437
-42.006,-22.954,-162.77108492871662
-42.006,-22.95,34.010037612695854
-42.006,-22.945999999999998,67.87227208632993
-42.006,-22.942,9.871949301774935
-42.006,-22.938,-48.17893016522549
-42.006,-22.934,-97.29533184691476
-42.006,-22.93,-118.26695608531148
-42.00524,-22.97,-107.72077705996968
-42.00524,-22.965999999999998,-168.1398767391066
-42.00524,-22.962,-266.1817706892026
-42.00524,-22.958,-298.00622795139736
-42.00524,-22.954,-181.33703312433047
-42.00524,-22.95,19.009476322401994
-42.00524,-22.945999999999998,67.48170579074272
-42.00524,-22.942,12.205140087417599
-42.00524,-22.938,-44.43401959087685
-42.00524,-22.934,-92.3294278365594
-42.00524,-22.93,-115.49106258911314
-42.00448,-22.97,-103.68452613609196
-42.00448,-22.965999999999998,-159.71448072918332
-42.00448,-22.962,-260.1729743311402
-42.00448,-22.958,-300.606625235735
-42.00448,-22.954,-195.33335567065566
-42.00448,-22.95,3.3538610116763854
-42.00448,-22.945999999999998,66.25675383120641
-42.00448,-22.942,13.762881376443579
-42.00448,-22.938,-41.0853567121148
-42.00448,-22.934,-87.65817421463365
-42.00448,-22.93,-113.02179221871134
-42.00372,-22.97,-99.74993779702515
-42.00372,-22.965999999999998,-150.82147063942256
-42.00372,-22.962,-253.09893405701683
-42.00372,-22.958,-299.7034155819166
-42.00372,-22.954,-205.38523822539483
-42.00372,-22.95,-12.371008826092408
-42.00372,-22.945999999999998,64.04427876084608
-42.00372,-22.942,14.55242173118343
-42.00372,-22.938,-38.282504363317464
-42.00372,-22.934,-83.40433377671353
-42.00372,-22.93,-110.73369059365298
-42.00296,-22.97,-95.98679839680293
-42.00296,-22.965999999999998,-142.02182066875602
-42.00296,-22.962,-245.22577349519202
-42.00296,-22.958,-296.10106420243375
-42.00296,-22.954,-212.17409925804571
-42.00296,-22.95,-27.586842485930234
-42.00296,-22.945999999999998,60.698776454429144
-42.00296,-22.942,14.713318433929961
-42.00296,-22.938,-36.07387348795664
-42.00296,-22.934,-79.64005895751939
-42.00296,-22.93,-108.46535509190414
-42.0022,-22.97,-92.42842689003814
-42.0022,-22.965999999999998,-134.06518484355007
-42.0022,-22.962,-237.03033933704742
-42.0022,-22.958,-290.9645475889976
-42.0022,-22.954,-216.38686360577174
-42.0022,-22.95,-41.83628576168934
-42.0022,-22.945999999999998,56.04541201373382
-42.0022,-22.942,14.434809385784481
-42.0022,-22.938,-34.41999548106266
