-42.04545,-23.03808,-195.329
-42.04543,-23.03812,-195.139
-42.04541,-23.03816,-194.962
-42.04538,-23.0382,-194.767
-42.04536,-23.03824,-194.596
-42.04533,-23.03828,-194.421
-42.04531,-23.03832,-194.26
-42.04529,-23.03836,-194.106
-42.04526,-23.0384,-193.935
-42.04524,-23.03844,-193.783
-42.04522,-23.03847,-193.608
-42.04519,-23.03851,-193.447
-42.04517,-23.03855,-193.319
-42.04515,-23.03859,-193.167
-42.04512,-23.03863,-193.021
-42.0451,-23.03867,-192.877
-42.04507,-23.03871,-192.739
-42.04505,-23.03875,-192.587
-42.04503,-23.03879,-192.459
-42.045,-23.03883,-192.311
-42.04498,-23.03887,-192.178
-42.04496,-23.03891,-192.047
-42.04493,-23.03895,-191.931
-42.04491,-23.03899,-191.811
-42.04489,-23.03903,-191.688
-42.04486,-23.03907,-191.579
-42.04484,-23.03911,-191.459
-42.04482,-23.03915,-191.345
-42.04479,-23.03919,-191.238
-42.04477,-23.03923,-191.129
-42.04475,-23.03927,-191.022
-42.04473,-23.03931,-190.92
-42.0447,-23.03935,-190.816
-42.04468,-23.03939,-190.73
-42.04466,-23.03943,-190.641
-42.04463,-23.03947,-190.554
-42.04461,-23.03951,-190.462
-42.04459,-23.03955,-190.376
-42.04457,-23.03959,-190.299
-42.04454,-23.03963,-190.212
-42.04452,-23.03967,-190.13
-42.0445,-23.03971,-190.044
-42.04447,-23.03975,-189.969
-42.04445,-23.03979,-189.899
-42.04443,-23.03983,-189.825
-42.04441,-23.03987,-189.753
-42.04438,-23.03991,-189.691
-42.04436,-23.03995,-189.624
-42.04434,-23.03999,-189.545
-42.04431,-23.04003,-189.468
-42.04429,-23.04007,-189.403
-42.04427,-23.04011,-189.333
-42.04425,-23.04015,-189.268
-42.04422,-23.04019,-189.194
-42.0442,-23.04023,-189.122
-42.04418,-23.04027,-189.058
-42.04415,-23.04031,-189.004
-42.04413,-23.04035,-188.952
-42.04411,-23.04039,-188.892
-42.04409,-23.04043,-188.845
-42.04406,-23.04047,-188.788
-42.04404,-23.04051,-188.748
-42.04402,-23.04055,-188.697
-42.04399,-23.04059,-188.637
-42.04397,-23.04063,-188.593
-42.04395,-23.04067,-188.542
-42.04392,-23.04071,-188.493
-42.0439,-23.04075,-188.437
-42.04388,-23.04079,-188.384
-42.04386,-23.04083,-188.327
-42.04383,-23.04087,-188.271
-42.04381,-23.04091,-188.221
-42.04379,-23.04095,-188.176
-42.04376,-23.04099,-188.122
-42.04374,-23.04103,-188.062
-42.04372,-23.04107,-188.005
-42.0437,-23.04111,-187.942
-42.04367,-23.04115,-187.887
-42.04365,-23.04119,-187.82
-42.04363,-23.04123,-187.765
-42.0436,-23.04127,-187.718
-42.04358,-23.04131,-187.66
-42.04356,-23.04135,-187.582
-42.04353,-23.04139,-187.495
-42.04351,-23.04143,-187.408
-42.04349,-23.04147,-187.336
-42.04347,-23.04151,-187.263
-42.04344,-23.04155,-187.206
-42.04342,-23.04159,-187.151
-42.0434,-23.04163,-187.092
-42.04337,-23.04167,-187.024
-42.04335,-23.04171,-186.959
-42.04333,-23.04175,-186.872
-42.0433,-23.04179,-186.796
-42.04328,-23.04183,-186.716
-42.04326,-23.04187,-186.63
-42.04323,-23.04191,-186.549
-42.04321,-23.04195,-186.473
-42.04319,-23.04199,-186.398
-42.04317,-23.04203,-186.309
-42.04314,-23.04207,-186.239
-42.04312,-23.04211,-186.155
-42.0431,-23.04215,-186.07
-42.04307,-23.04219,-185.971
-42.04305,-23.04223,-185.877
-42.04303,-23.04227,-185.78
-42.043,-23.04231,-185.692
-42.04298,-23.04235,-185.59
-42.04296,-23.04239,-185.505
-42.04293,-23.04243,-185.414
-42.04291,-23.04247,-185.342
-42.04289,-23.04251,-185.275
-42.04286,-23.04255,-185.2
-42.04284,-23.04259,-185.144
-42.04282,-23.04263,-185.075
-42.04279,-23.04267,-185.014
-42.04277,-23.04271,-184.943
-42.04275,-23.04275,-184.869
-42.04272,-23.04279,-184.784
-42.0427,-23.04283,-184.69
-42.04268,-23.04286,-184.604
-42.04265,-23.0429,-184.506
-42.04263,-23.04294,-184.414
-42.04261,-23.04298,-184.332
-42.04258,-23.04302,-184.251
-42.04256,-23.04306,-184.171
-42.04253,-23.0431,-184.085
-42.04251,-23.04314,-184.02
-42.04249,-23.04318,-183.948
-42.04246,-23.04322,-183.887
-42.04244,-23.04326,-183.816
-42.04242,-23.0433,-183.751
-42.04239,-23.04334,-183.682
-42.04237,-23.04338,-183.608
-42.04235,-23.04342,-183.533
-42.04232,-23.04346,-183.463
-42.0423,-23.0435,-183.405
-42.04228,-23.04355,-183.361
-42.04225,-23.04359,-183.326
-42.04223,-23.04363,-183.284
-42.0422,-23.04367,-183.254
-42.04218,-23.04371,-183.221
-42.04216,-23.04375,-183.218
-42.04213,-23.04379,-183.18
-42.04211,-23.04383,-183.167
-42.04209,-23.04387,-183.13
-42.04206,-23.04391,-183.088
-42.04204,-23.04395,-183.075
-42.04202,-23.04399,-183.054
-42.04199,-23.04403,-183.03
-42.04197,-23.04407,-183.013
-42.04195,-23.04411,-183.021
-42.04192,-23.04415,-182.992
-42.0419,-23.04419,-182.979
-42.04188,-23.04423,-182.973
-42.04185,-23.04427,-182.971
-42.04183,-23.04431,-182.953
-42.0418,-23.04435,-182.952
-42.04178,-23.04439,-182.965
-42.04176,-23.04443,-182.96
-42.04173,-23.04447,-182.955
-42.04171,-23.04452,-182.953
-42.04169,-23.04456,-182.974
-42.04166,-23.0446,-182.97
-42.04164,-23.04464,-182.992
-42.04162,-23.04468,-183.014
-42.04159,-23.04472,-183.015
-42.04157,-23.04476,-183.021
-42.04154,-23.0448,-183.047
-42.04152,-23.04484,-183.077
-42.0415,-23.04488,-183.088
-42.04147,-23.04492,-183.102
-42.04145,-23.04496,-183.124
-42.04142,-23.045,-183.146
-42.0414,-23.04504,-183.167
-42.04137,-23.04508,-183.195
-42.04135,-23.04512,-183.2
-42.04133,-23.04516,-183.214
-42.0413,-23.0452,-183.244
-42.04128,-23.04524,-183.262
-42.04125,-23.04528,-183.309
-42.04123,-23.04533,-183.324
-42.0412,-23.04537,-183.329
-42.04118,-23.04541,-183.345
-42.04115,-23.04545,-183.364
-42.04113,-23.04549,-183.383
-42.0411,-23.04553,-183.397
-42.04108,-23.04557,-183.415
-42.04105,-23.04561,-183.424
-42.04103,-23.04565,-183.448
-42.041,-23.04569,-183.465
-42.04097,-23.04573,-183.466
-42.04095,-23.04577,-183.483
-42.04092,-23.04581,-183.495
-42.0409,-23.04585,-183.511
-42.04087,-23.04589,-183.519
-42.04085,-23.04593,-183.542
-42.04082,-23.04597,-183.556
-42.0408,-23.04601,-183.572
-42.04077,-23.04605,-183.589
-42.04074,-23.04609,-183.597
-42.04072,-23.04613,-183.593
-42.04069,-23.04617,-183.598
-42.04067,-23.04621,-183.587
-42.04064,-23.04625,-183.575
-42.04061,-23.04629,-183.559
-42.04059,-23.04633,-183.551
-42.04056,-23.04637,-183.554
-42.04054,-23.04641,-183.552
-42.04051,-23.04645,-183.531
-42.04049,-23.04649,-183.548
-42.04046,-23.04653,-183.576
-42.04043,-23.04657,-183.554
-42.04041,-23.04662,-183.557
-42.04038,-23.04666,-183.558
-42.04036,-23.0467,-183.55
-42.04033,-23.04674,-183.542
-42.04031,-23.04678,-183.565
-42.04028,-23.04682,-183.568
-42.04025,-23.04686,-183.589
-42.04023,-23.0469,-183.606
-42.0402,-23.04694,-183.631
-42.04018,-23.04698,-183.64
-42.04015,-23.04702,-183.651
-42.04012,-23.04706,-183.664
-42.0401,-23.0471,-183.677
-42.04007,-23.04714,-183.672
-42.04005,-23.04718,-183.676
-42.04002,-23.04722,-183.69
-42.04,-23.04727,-183.699
-42.03997,-23.04731,-183.709
-42.03995,-23.04735,-183.729
-42.03992,-23.04739,-183.752
-42.0399,-23.04743,-183.76
-42.03987,-23.04747,-183.777
-42.03984,-23.04751,-183.809
-42.03982,-23.04755,-183.827
-42.03979,-23.04759,-183.867
-42.03977,-23.04763,-183.892
-42.03974,-23.04767,-183.915
-42.03972,-23.04772,-183.951
-42.03969,-23.04776,-183.976
-42.03967,-23.0478,-184.026
-42.03964,-23.04784,-184.053
-42.03962,-23.04788,-184.092
-42.03959,-23.04792,-184.14
-42.03957,-23.04796,-184.212
-42.03955,-23.048,-184.27
-42.03952,-23.04804,-184.336
-42.0395,-23.04809,-184.384
-42.03947,-23.04813,-184.441
-42.03945,-23.04817,-184.539
-42.03942,-23.04821,-184.603
-42.0394,-23.04825,-184.678
-42.03937,-23.04829,-184.754
-42.03935,-23.04833,-184.847
-42.03933,-23.04838,-184.953
-42.0393,-23.04842,-185.044
-42.03928,-23.04846,-185.142
-42.03925,-23.0485,-185.242
-42.03923,-23.04854,-185.343
-42.0392,-23.04858,-185.449
-42.03918,-23.04863,-185.56
-42.03916,-23.04867,-185.684
-42.03913,-23.04871,-185.795
-42.03911,-23.04875,-185.918
-42.03908,-23.04879,-186.03
-42.03906,-23.04883,-186.127
-42.03904,-23.04888,-186.214
-42.03901,-23.04892,-186.336
-42.03899,-23.04896,-186.463
-42.03896,-23.049,-186.593
-42.03894,-23.04904,-186.727
-42.03892,-23.04908,-186.87
-42.03889,-23.04913,-187.032
-42.03887,-23.04917,-187.187
-42.03884,-23.04921,-187.359
-42.03882,-23.04925,-187.509
-42.0388,-23.04929,-187.688
-42.03877,-23.04934,-187.846
-42.03875,-23.04938,-188.036
-42.03872,-23.04942,-188.219
-42.0387,-23.04946,-188.397
-42.03868,-23.0495,-188.605
-42.03865,-23.04955,-188.813
-42.03863,-23.04959,-189.033
-42.0386,-23.04963,-189.227
-42.03858,-23.04967,-189.45
-42.03856,-23.04971,-189.644
-42.03853,-23.04976,-189.845
-42.03851,-23.0498,-190.059
-42.03849,-23.04984,-190.263
-42.03846,-23.04988,-190.464
-42.03844,-23.04992,-190.674
-42.03841,-23.04996,-190.866
-42.02713,-23.04999,-205.576
-42.02716,-23.04994,-206.411
-42.0272,-23.04988,-207.229
-42.02723,-23.04982,-208.067
-42.02726,-23.04977,-208.884
-42.0273,-23.04971,-209.703
-42.02733,-23.04966,-210.523
-42.02736,-23.0496,-211.341
-42.0274,-23.04955,-212.155
-42.02743,-23.04949,-212.965
-42.02747,-23.04943,-213.764
-42.0275,-23.04938,-214.561
-42.02753,-23.04932,-215.348
-42.02757,-23.04927,-216.131
-42.0276,-23.04921,-216.906
-42.02763,-23.04915,-217.67
-42.02767,-23.0491,-218.422
-42.0277,-23.04904,-219.169
-42.02773,-23.04899,-219.901
-42.02777,-23.04893,-220.621
-42.0278,-23.04888,-221.324
-42.02783,-23.04882,-222.016
-42.02787,-23.04876,-222.69
-42.0279,-23.04871,-223.351
-42.02793,-23.04865,-223.992
-42.02797,-23.0486,-224.612
-42.028,-23.04854,-225.224
-42.02804,-23.04849,-225.815
-42.02807,-23.04843,-226.391
-42.0281,-23.04837,-226.92
-42.02814,-23.04832,-227.409
-42.02817,-23.04826,-227.862
-42.0282,-23.04821,-228.32
-42.02824,-23.04815,-228.795
-42.02827,-23.04809,-229.261
-42.0283,-23.04804,-229.711
-42.02833,-23.04798,-230.148
-42.02837,-23.04793,-230.556
-42.0284,-23.04787,-230.95
-42.02843,-23.04781,-231.32
-42.02847,-23.04776,-231.646
-42.0285,-23.0477,-231.937
-42.02853,-23.04765,-232.21
-42.02857,-23.04759,-232.453
-42.0286,-23.04753,-232.683
-42.02863,-23.04748,-232.885
-42.02866,-23.04742,-233.065
-42.0287,-23.04736,-233.227
-42.02873,-23.04731,-233.363
-42.02876,-23.04725,-233.472
-42.02879,-23.04719,-233.56
-42.02883,-23.04714,-233.61
-42.02886,-23.04708,-233.65
-42.02889,-23.04703,-233.668
-42.02892,-23.04697,-233.655
-42.02896,-23.04691,-233.61
-42.02899,-23.04686,-233.552
-42.02902,-23.0468,-233.459
-42.02905,-23.04674,-233.347
-42.02909,-23.04669,-233.216
-42.02912,-23.04663,-233.058
-42.02915,-23.04657,-232.888
-42.02918,-23.04652,-232.677
-42.02922,-23.04646,-232.457
-42.02925,-23.0464,-232.21
-42.02928,-23.04635,-231.925
-42.02931,-23.04629,-231.642
-42.02935,-23.04623,-231.334
-42.02938,-23.04618,-230.997
-42.02941,-23.04612,-230.616
-42.02945,-23.04606,-230.247
-42.02948,-23.04601,-229.84
-42.02951,-23.04595,-229.409
-42.02954,-23.04589,-228.967
-42.02958,-23.04584,-228.494
-42.02961,-23.04578,-227.998
-42.02965,-23.04572,-227.478
-42.02968,-23.04567,-226.947
-42.02971,-23.04561,-226.394
-42.02975,-23.04556,-225.825
-42.02978,-23.0455,-225.243
-42.02981,-23.04544,-224.625
-42.02985,-23.04539,-223.994
-42.02988,-23.04533,-223.337
-42.02991,-23.04527,-222.666
-42.02995,-23.04522,-221.99
-42.02998,-23.04516,-221.282
-42.03002,-23.04511,-220.555
-42.03005,-23.04505,-219.827
-42.03009,-23.045,-219.081
-42.03012,-23.04494,-218.321
-42.03015,-23.04488,-217.548
-42.03019,-23.04483,-216.756
-42.03022,-23.04477,-215.964
-42.03026,-23.04472,-215.153
-42.03029,-23.04466,-214.333
-42.03033,-23.04461,-213.507
-42.03036,-23.04455,-212.664
-42.0304,-23.0445,-211.82
-42.03043,-23.04444,-210.971
-42.03047,-23.04438,-210.109
-42.0305,-23.04433,-209.247
-42.03054,-23.04427,-208.387
-42.03057,-23.04422,-207.518
-42.03061,-23.04416,-206.641
-42.03065,-23.04411,-205.775
-42.03068,-23.04405,-204.899
-42.03072,-23.044,-204.033
-42.03075,-23.04395,-203.154
-42.03079,-23.04389,-202.28
-42.03082,-23.04384,-201.415
-42.03086,-23.04378,-200.546
-42.0309,-23.04373,-199.693
-42.03093,-23.04367,-198.839
-42.03097,-23.04362,-197.998
-42.03101,-23.04356,-197.164
-42.03104,-23.04351,-196.338
-42.03108,-23.04345,-195.519
-42.03111,-23.0434,-194.706
-42.03115,-23.04335,-193.897
-42.03119,-23.04329,-193.117
-42.03122,-23.04324,-192.338
-42.03126,-23.04318,-191.568
-42.0313,-23.04313,-190.82
-42.03133,-23.04307,-190.083
-42.03137,-23.04302,-189.345
-42.0314,-23.04297,-188.636
-42.03144,-23.04291,-187.944
-42.03148,-23.04286,-187.278
-42.03151,-23.0428,-186.622
-42.03155,-23.04275,-185.977
-42.03158,-23.04269,-185.345
-42.03162,-23.04264,-184.739
-42.03166,-23.04259,-184.165
-42.03169,-23.04253,-183.595
-42.03173,-23.04248,-183.04
-42.03176,-23.04242,-182.502
-42.0318,-23.04237,-181.978
-42.03183,-23.04231,-181.479
-42.03187,-23.04226,-180.999
-42.0319,-23.0422,-180.542
-42.03194,-23.04215,-180.088
-42.03197,-23.04209,-179.636
-42.03201,-23.04204,-179.21
-42.03204,-23.04198,-178.795
-42.03207,-23.04193,-178.407
-42.03211,-23.04187,-178.036
-42.03214,-23.04182,-177.681
-42.03218,-23.04176,-177.332
-42.03221,-23.04171,-177.005
-42.03225,-23.04165,-176.684
-42.03228,-23.0416,-176.387
-42.03231,-23.04154,-176.104
-42.03235,-23.04149,-175.817
-42.03238,-23.04143,-175.557
-42.03241,-23.04138,-175.299
-42.03245,-23.04132,-175.053
-42.03248,-23.04127,-174.829
-42.03251,-23.04121,-174.613
-42.03255,-23.04116,-174.418
-42.03258,-23.0411,-174.223
-42.03261,-23.04104,-174.043
-42.03265,-23.04099,-173.869
-42.03268,-23.04093,-173.693
-42.03271,-23.04088,-173.521
-42.03274,-23.04082,-173.355
-42.03278,-23.04077,-173.206
-42.03281,-23.04071,-173.043
-42.03284,-23.04065,-172.902
-42.03287,-23.0406,-172.776
-42.03291,-23.04054,-172.646
-42.03294,-23.04049,-172.537
-42.03297,-23.04043,-172.414
-42.033,-23.04037,-172.307
-42.03303,-23.04032,-172.204
-42.03307,-23.04026,-172.099
-42.0331,-23.04021,-172.014
-42.03313,-23.04015,-171.933
-42.03316,-23.04009,-171.856
-42.03319,-23.04004,-171.792
-42.03322,-23.03998,-171.722
-42.03326,-23.03992,-171.664
-42.03329,-23.03987,-171.607
-42.03332,-23.03981,-171.558
-42.03335,-23.03975,-171.517
-42.03338,-23.0397,-171.482
-42.03341,-23.03964,-171.461
-42.03344,-23.03958,-171.436
-42.03348,-23.03953,-171.419
-42.03351,-23.03947,-171.411
-42.03354,-23.03942,-171.413
-42.03357,-23.03936,-171.437
-42.0336,-23.0393,-171.459
-42.03363,-23.03925,-171.493
-42.03367,-23.03919,-171.531
-42.0337,-23.03913,-171.586
-42.03373,-23.03908,-171.65
-42.03376,-23.03902,-171.708
-42.03379,-23.03896,-171.786
-42.03382,-23.03891,-171.866
-42.03386,-23.03885,-171.956
-42.03389,-23.0388,-172.07
-42.03392,-23.03874,-172.202
-42.03395,-23.03868,-172.332
-42.03398,-23.03863,-172.481
-42.03402,-23.03857,-172.651
-42.03405,-23.03851,-172.817
-42.03408,-23.03846,-173.004
-42.03411,-23.0384,-173.192
-42.03414,-23.03835,-173.402
-42.03418,-23.03829,-173.627
-42.03421,-23.03823,-173.855
-42.03424,-23.03818,-174.11
-42.03427,-23.03812,-174.381
-42.03431,-23.03807,-174.664
-42.03434,-23.03801,-174.962
-42.03437,-23.03795,-175.253
-42.0344,-23.0379,-175.566
-42.03444,-23.03784,-175.874
-42.03447,-23.03779,-176.198
-42.0345,-23.03773,-176.522
-42.03453,-23.03767,-176.868
-42.03456,-23.03762,-177.21
-42.0346,-23.03756,-177.561
-42.03463,-23.03751,-177.934
-42.03466,-23.03745,-178.309
-42.03469,-23.03739,-178.687
-42.03473,-23.03734,-179.085
-42.03476,-23.03728,-179.486
-42.03479,-23.03723,-179.898
-42.03483,-23.03717,-180.323
-42.03486,-23.03712,-180.754
-42.03489,-23.03706,-181.189
-42.03492,-23.037,-181.635
-42.03496,-23.03695,-182.085
-42.03499,-23.03689,-182.545
-42.03502,-23.03684,-183.01
-42.03505,-23.03678,-183.469
-42.03509,-23.03673,-183.933
-42.03512,-23.03667,-184.393
-42.03515,-23.03662,-184.872
-42.03519,-23.03656,-185.352
-42.03522,-23.03651,-185.847
-42.03525,-23.03645,-186.319
-42.03528,-23.03639,-186.799
-42.03532,-23.03634,-187.296
-42.03535,-23.03628,-187.777
-42.03538,-23.03623,-188.254
-42.03542,-23.03617,-188.742
-42.03545,-23.03612,-189.235
-42.03548,-23.03606,-189.722
-42.03551,-23.03601,-190.208
-42.03555,-23.03595,-190.7
-42.03558,-23.0359,-191.182
-42.03561,-23.03584,-191.658
-42.03565,-23.03579,-192.144
-42.03568,-23.03573,-192.622
-42.03571,-23.03568,-193.094
-42.03575,-23.03562,-193.559
-42.03578,-23.03557,-194.032
-42.03581,-23.03551,-194.489
-42.03585,-23.03546,-194.945
-42.03588,-23.0354,-195.399
-42.03591,-23.03535,-195.851
-42.03594,-23.03529,-196.309
-42.03598,-23.03524,-196.763
-42.03601,-23.03518,-197.196
-42.03605,-23.03513,-197.625
-42.03608,-23.03507,-198.053
-42.03611,-23.03502,-198.468
-42.03615,-23.03496,-198.884
-42.03618,-23.03491,-199.301
-42.03621,-23.03485,-199.707
-42.03625,-23.0348,-200.101
-42.03628,-23.03474,-200.5
-42.03631,-23.03469,-200.889
-42.03635,-23.03463,-201.272
-42.03638,-23.03458,-201.649
-42.03641,-23.03452,-202.018
-42.03645,-23.03447,-202.387
-42.03648,-23.03441,-202.76
-42.03651,-23.03436,-203.118
-42.03655,-23.0343,-203.471
-42.03658,-23.03425,-203.813
-42.03661,-23.03419,-204.148
-42.03665,-23.03414,-204.489
-42.03668,-23.03408,-204.821
-42.03671,-23.03403,-205.154
-42.03675,-23.03397,-205.48
-42.03678,-23.03392,-205.801
-42.03681,-23.03386,-206.117
-42.03685,-23.03381,-206.425
-42.03688,-23.03376,-206.728
-42.03691,-23.0337,-207.032
-42.03695,-23.03365,-207.326
-42.03698,-23.03359,-207.637
-42.03701,-23.03354,-207.935
-42.03705,-23.03348,-208.214
-42.03708,-23.03343,-208.501
-42.03711,-23.03337,-208.779
-42.03715,-23.03332,-209.05
-42.03718,-23.03326,-209.325
-42.03721,-23.03321,-209.583
-42.03724,-23.03315,-209.835
-42.03728,-23.0331,-210.109
-42.03731,-23.03304,-210.355
-42.03734,-23.03299,-210.608
-42.03738,-23.03293,-210.866
-42.03741,-23.03288,-211.094
-42.03744,-23.03282,-211.331
-42.03748,-23.03277,-211.554
-42.03751,-23.03271,-211.774
-42.03754,-23.03266,-211.99
-42.03758,-23.0326,-212.201
-42.03761,-23.03255,-212.42
-42.03764,-23.03249,-212.637
-42.03768,-23.03244,-212.857
-42.03771,-23.03238,-213.073
-42.03774,-23.03233,-213.28
-42.03778,-23.03227,-213.47
-42.03781,-23.03222,-213.666
-42.03784,-23.03216,-213.852
-42.03788,-23.03211,-214.038
-42.03791,-23.03205,-214.216
-42.03794,-23.032,-214.39
-42.03798,-23.03194,-214.551
-42.03801,-23.03189,-214.707
-42.03804,-23.03183,-214.876
-42.03808,-23.03178,-215.019
-42.03811,-23.03173,-215.183
-42.03815,-23.03167,-215.328
-42.03818,-23.03162,-215.466
-42.03821,-23.03156,-215.6
-42.03825,-23.03151,-215.712
-42.03828,-23.03145,-215.813
-42.03831,-23.0314,-215.905
-42.03835,-23.03134,-215.981
-42.03838,-23.03129,-216.035
-42.03841,-23.03123,-216.101
-42.03845,-23.03118,-216.142
-42.03848,-23.03112,-216.179
-42.03852,-23.03107,-216.207
-42.03855,-23.03101,-216.206
